PLAYER_ID,PERSON_ID,FIRST_NAME,LAST_NAME,FULL_NAME,DISPLAY_LAST_COMMA_FIRST,DISPLAY_FI_LAST,BIRTHDATE,SCHOOL,COUNTRY,LAST_AFFILIATION,HEIGHT,WEIGHT,SEASON_EXP,JERSEY,POSITION,ROSTERSTATUS,TEAM_ID,TEAM_NAME,TEAM_ABBREVIATION,TEAM_CODE,TEAM_CITY,PLAYERCODE,FROM_YEAR,TO_YEAR,DLEAGUE_FLAG,NBA_FLAG,GAMES_PLAYED_FLAG,DRAFT_YEAR,DRAFT_ROUND,DRAFT_NUMBER,IS_ACTIVE,affiliation_state,affiliation_country,PLAYER_NAME,TimeFrame,PTS,AST,REB,ALL_STAR_APPEARANCES
200811,200811,Lou,Amundson,Lou Amundson,"Amundson, Lou",L. Amundson,1982-12-07T00:00:00,Nevada-Las Vegas,USA,Nevada-Las Vegas/USA,6-9,220,10,17,Forward,Active,1610612752,Knicks,NYK,knicks,New York,lou_amundson,2006,2015,Y,Y,Y,Undrafted,Undrafted,Undrafted,False,Nevada-Las Vegas,USA,Lou Amundson,career,3.7,0.4,3.6,0
76034,76034,Bob,Anderegg,Bob Anderegg,"Anderegg, Bob",B. Anderegg,1937-08-24T00:00:00,Michigan State,USA,Michigan State/USA,6-3,200,0,18,Forward,Active,1610612752,Knicks,NYK,knicks,New York,HISTADD_bob_anderegg,1959,1959,N,Y,Y,1959,3,20,False,Michigan State,USA,Bob Anderegg,career,4.0,0.9,2.1,0
2365,2365,Chris,Andersen,Chris Andersen,"Andersen, Chris",C. Andersen,1978-07-07T00:00:00,Blinn,USA,Blinn Junior College (TX)/USA,,,14,,,Inactive,0,,,,,chris_andersen,2001,2016,N,Y,Y,Undrafted,Undrafted,Undrafted,False,Blinn Junior College (TX),USA,Chris Andersen,career,5.4,0.5,5.0,0
2431,2431,David,Andersen,David Andersen,"Andersen, David",D. Andersen,1980-06-23T00:00:00,,USA,"Frankston, Australia/USA",,,19,,,Inactive,0,,,,,david_andersen,2009,2017,N,Y,Y,2002,2,36,False,"Frankston, Australia",USA,David Andersen,career,4.9,0.6,2.8,0
101187,101187,Alan,Anderson,Alan Anderson,"Anderson, Alan",A. Anderson,1982-10-16T00:00:00,Michigan State,USA,Michigan State/USA,6-6,220,8,9,Forward-Guard,Active,1610612746,Clippers,LAC,clippers,LA,alan_anderson,2005,2016,Y,Y,Y,Undrafted,Undrafted,Undrafted,False,Michigan State,USA,Alan Anderson,career,7.3,1.1,2.2,0
202079,202079,Antonio,Anderson,Antonio Anderson,"Anderson, Antonio",A. Anderson,1985-06-05T00:00:00,Memphis,USA,Memphis/USA,,,1,,,Inactive,0,,,,,antonio_anderson,2009,2009,Y,Y,Y,Undrafted,Undrafted,Undrafted,False,Memphis,USA,Antonio Anderson,career,2.0,0.0,1.0,0
76035,76035,Cliff,Anderson,Cliff Anderson,"Anderson, Cliff",C. Anderson,1944-09-07T00:00:00,Saint Joseph's,USA,St. Joseph's (PA)/USA,6-2,200,2,26,Guard,Active,1610612755,76ers,PHI,sixers,Philadelphia,HISTADD_cliff_anderson,1967,1970,N,Y,Y,1967,4,35,False,St. Joseph's (PA),USA,Cliff Anderson,career,3.0,0.8,1.3,0
76036,76036,Daniel,Anderson,Daniel Anderson,"Anderson, Daniel",D. Anderson,1951-01-01T00:00:00,Southern California,USA,USC/USA,6-2,185,1,33,Guard,Active,1610612757,Trail Blazers,POR,blazers,Portland,HISTADD_daniel_anderson,1974,1975,N,Y,Y,1974,6,92,False,USC,USA,Daniel Anderson,career,3.7,1.7,1.0,0
1507,1507,Derek,Anderson,Derek Anderson,"Anderson, Derek",D. Anderson,1974-07-18T00:00:00,Kentucky,USA,Kentucky/USA,6-5,195,11,1,Guard,Active,1610612766,Bobcats,CHA,hornets,Charlotte,derek_anderson,1997,2007,N,Y,Y,1997,1,13,False,Kentucky,USA,Derek Anderson,career,12.0,3.4,3.2,0
76037,76037,Dwight,Anderson,Dwight Anderson,"Anderson, Dwight",D. Anderson,1960-12-28T00:00:00,Southern California,USA,Kentucky; USC/USA,6-3,185,0,20,Guard,Active,1610612743,Nuggets,DEN,nuggets,Denver,HISTADD_dwight_anderson,1982,1982,N,Y,Y,1982,2,41,False,Kentucky; USC,USA,Dwight Anderson,career,4.2,0.6,0.4,0
944,944,Eric,Anderson,Eric Anderson,"Anderson, Eric",E. Anderson,1970-05-26T00:00:00,Indiana,USA,Indiana/USA,6-9,220,1,42,Forward,Active,1610612752,Knicks,NYK,knicks,New York,eric_anderson,1992,1993,N,Y,Y,Undrafted,Undrafted,Undrafted,False,Indiana,USA,Eric Anderson,career,1.6,0.2,1.1,0
246,246,Greg,Anderson,Greg Anderson,"Anderson, Greg",G. Anderson,1964-06-22T00:00:00,Houston,USA,Houston/USA,6-10,250,9,0,Center-Forward,Active,1610612737,Hawks,ATL,hawks,Atlanta,greg_anderson,1987,1997,N,Y,Y,1987,1,23,False,Houston,USA,Greg Anderson,career,7.3,0.6,6.2,0
202341,202341,James,Anderson,James Anderson,"Anderson, James",J. Anderson,1989-03-25T00:00:00,Oklahoma State,USA,Oklahoma State/USA,6-6,213,5,5,Guard-Forward,Active,1610612758,Kings,SAC,kings,Sacramento,james_anderson,2010,2015,Y,Y,Y,2010,1,20,False,Oklahoma State,USA,James Anderson,career,5.8,1.2,2.3,0
76040,76040,Jerome,Anderson,Jerome Anderson,"Anderson, Jerome",J. Anderson,1953-10-09T00:00:00,West Virginia,USA,West Virginia/USA,6-5,195,1,21-23,Guard,Active,1610612754,Pacers,IND,pacers,Indiana,HISTADD_jerome_anderson,1975,1976,N,Y,Y,1975,3,53,False,West Virginia,USA,Jerome Anderson,career,2.6,0.3,0.5,0
1626147,1626147,Justin,Anderson,Justin Anderson,"Anderson, Justin",J. Anderson,1993-11-19T00:00:00,Virginia,USA,Virginia/USA,6-6,230,4,1,Guard-Forward,Active,1610612737,Hawks,ATL,hawks,Atlanta,justin_anderson,2015,2019,Y,Y,Y,2015,1,21,False,Virginia,USA,Justin Anderson,2018-19,3.7,0.5,1.8,0.067
72,72,Kenny,Anderson,Kenny Anderson,"Anderson, Kenny",K. Anderson,1970-10-09T00:00:00,Georgia Tech,USA,Georgia Tech '93/USA,,,13,,,Inactive,0,,,,,kenny_anderson,1991,2004,N,Y,Y,1991,1,2,False,Georgia Tech '93,USA,Kenny Anderson,career,12.6,6.1,3.1,1
76041,76041,Kim,Anderson,Kim Anderson,"Anderson, Kim",K. Anderson,1955-05-12T00:00:00,Missouri,USA,Missouri/USA,6-7,200,0,42,Forward,Active,1610612757,Trail Blazers,POR,blazers,Portland,HISTADD_kim_anderson,1978,1978,N,Y,Y,1978,7,146,False,Missouri,USA,Kim Anderson,career,3.0,0.7,2.1,0
203937,203937,Kyle,Anderson,Kyle Anderson,"Anderson, Kyle",K. Anderson,1993-09-20T00:00:00,UCLA,USA,UCLA/USA,6-9,230,5,1,Forward,Active,1610612763,Grizzlies,MEM,grizzlies,Memphis,kyle_anderson,2014,2019,Y,Y,Y,2014,1,30,False,UCLA,USA,Kyle Anderson,2018-19,8.0,3.0,5.8,0.099
76042,76042,Michael,Anderson,Michael Anderson,"Anderson, Michael",M. Anderson,1966-03-23T00:00:00,Drexel,USA,Drexel/USA,5-11,184,0,10,Guard,Active,1610612759,Spurs,SAS,spurs,San Antonio,HISTADD_michael_anderson,1988,1988,N,Y,Y,1988,3,73,False,Drexel,USA,Michael Anderson,career,5.7,4.3,2.5,0
76043,76043,Mitchell,Anderson,Mitchell Anderson,"Anderson, Mitchell",M. Anderson,1960-09-23T00:00:00,Bradley,USA,Bradley/USA,6-8,195,2,11,Forward,Active,1610612762,Jazz,UTA,jazz,Utah,HISTADD_jj_anderson,1982,1984,N,Y,Y,1982,2,36,False,Bradley,USA,Mitchell Anderson,career,4.8,0.7,2.8,0
98,98,Nick,Anderson,Nick Anderson,"Anderson, Nick",N. Anderson,1968-01-20T00:00:00,Illinois,USA,Illinois ''90/USA,6-6,228,13,5,Forward-Guard,Active,1610612739,Cavaliers,CLE,cavaliers,Cleveland,nick_anderson,1989,2002,N,Y,Y,1989,1,11,False,Illinois ''90,USA,Nick Anderson,career,14.4,2.6,5.1,0
76045,76045,Richard,Anderson,Richard Anderson,"Anderson, Richard",R. Anderson,1960-11-19T00:00:00,California-Santa Barbara,USA,California-Santa Barbara/USA,6-10,240,5,35,Forward,Active,1610612766,Hornets,CHH,hornets,Charlotte,HISTADD_richard_anderson,1982,1989,N,Y,Y,1982,2,32,False,California-Santa Barbara,USA,Richard Anderson,career,5.6,1.5,3.5,0
76046,76046,Ron,Anderson,Ron Anderson,"Anderson, Ron",R. Anderson,1958-10-15T00:00:00,Fresno State,USA,California-Santa Barbara; Fresno State/USA,6-7,215,9,35,Forward,Active,1610612764,Bullets,WAS,wizards,Washington,HISTADD_ron_anderson,1984,1993,N,Y,Y,1984,2,27,False,California-Santa Barbara; Fresno State,USA,Ron Anderson,career,10.6,1.4,3.5,0
201583,201583,Ryan,Anderson,Ryan Anderson,"Anderson, Ryan",R. Anderson,1988-05-06T00:00:00,California,USA,California/USA,6-10,240,11,31,Forward,Active,1610612748,Heat,MIA,heat,Miami,ryan_anderson,2008,2018,N,Y,Y,2008,1,21,False,California,USA,Ryan Anderson,career,12.4,0.9,5.3,0
1000,1000,Shandon,Anderson,Shandon Anderson,"Anderson, Shandon",S. Anderson,1973-12-31T00:00:00,Georgia,USA,Georgia/USA,6-6,215,9,49,Guard-Forward,Active,1610612748,Heat,MIA,heat,Miami,shandon_anderson,1996,2005,N,Y,Y,1996,2,54,False,Georgia,USA,Shandon Anderson,career,7.4,1.4,3.1,0
335,335,Willie,Anderson,Willie Anderson,"Anderson, Willie",W. Anderson,1967-01-08T00:00:00,Georgia,USA,Georgia/USA,6-8,200,8,35,Guard-Forward,Active,1610612748,Heat,MIA,heat,Miami,willie_anderson,1988,1996,N,Y,Y,1988,1,10,False,Georgia,USA,Willie Anderson,career,12.2,3.8,3.8,0
76048,76048,Wally,Anderzunas,Wally Anderzunas,"Anderzunas, Wally",W. Anderzunas,1946-01-11T00:00:00,Creighton,USA,Creighton/USA,6-7,220,0,21,Center,Active,1610612758,Royals,CIN,kings,Cincinnati,HISTADD_wally_anderzunas,1969,1969,N,Y,Y,1969,2,25,False,Creighton,USA,Wally Anderzunas,career,3.6,0.2,1.9,0
101149,101149,Martynas,Andriuskevicius,Martynas Andriuskevicius,"Andriuskevicius, Martynas",M. Andriuskevicius,1986-03-12T00:00:00,,Lithuania,Lithuania/Lithuania,7-2,240,1,15,Center,Active,1610612741,Bulls,CHI,bulls,Chicago,martynas_andriuskevicius,2005,2006,Y,Y,Y,2005,2,44,False,Lithuania,Lithuania,Martynas Andriuskevicius,career,0.0,0.0,0.7,0
76049,76049,Don,Anielak,Don Anielak,"Anielak, Don",D. Anielak,1930-11-01T00:00:00,Missouri State,USA,Southwest Missouri State; Bradley/USA,6-7,190,0,12,Forward,Active,1610612752,Knicks,NYK,knicks,New York,HISTADD_don_anielak,1954,1954,N,Y,Y,1954,3,26,False,Southwest Missouri State; Bradley,USA,Don Anielak,career,3.0,0.0,2.0,0
1628387,1628387,Ike,Anigbogu,Ike Anigbogu,"Anigbogu, Ike",I. Anigbogu,1998-10-16T00:00:00,California-Los Angeles,USA,UCLA/USA,,,1,,,Inactive,0,,,,,ike_anigbogu,2017,2018,Y,Y,Y,2017,2,47,False,UCLA,USA,Ike Anigbogu,career,0.9,0.1,0.9,0
76050,76050,Michael,Ansley,Michael Ansley,"Ansley, Michael",M. Ansley,1967-02-08T00:00:00,Alabama,USA,Alabama/USA,6-7,225,2,54,Forward,Active,1610612766,Hornets,CHH,hornets,Charlotte,HISTADD_michael_ansley,1989,1991,N,Y,Y,1989,2,37,False,Alabama,USA,Michael Ansley,career,6.9,0.4,4.2,0
1512,1512,Chris,Anstey,Chris Anstey,"Anstey, Chris",C. Anstey,1975-01-01T00:00:00,,USA,Australia/USA,7-0,249,2,22,Center,Active,1610612741,Bulls,CHI,bulls,Chicago,chris_anstey,1997,1999,N,Y,Y,1997,1,18,False,Australia,USA,Chris Anstey,career,5.2,0.8,3.4,0
203507,203507,Giannis,Antetokounmpo,Giannis Antetokounmpo,"Antetokounmpo, Giannis",G. Antetokounmpo,1994-12-06T00:00:00, ,Greece,Greece/Greece,6-11,242,6,34,Forward,Active,1610612749,Bucks,MIL,bucks,Milwaukee,giannis_antetokounmpo,2013,2019,N,Y,Y,2013,1,15,False,Greece,Greece,Giannis Antetokounmpo,2018-19,27.7,5.9,12.5,0.218
1628961,1628961,Kostas,Antetokounmpo,Kostas Antetokounmpo,"Antetokounmpo, Kostas",K. Antetokounmpo,1997-11-20T00:00:00,University of Dayton,Greece,University of Dayton/Greece,6-10,200,1,37,Forward,Active,1610612742,Mavericks,DAL,mavericks,Dallas,kostas_antetokounmpo,2018,2019,Y,Y,Y,2018,2,60,False,University of Dayton,Greece,Kostas Antetokounmpo,2018-19,1.0,0.0,0.5,-0.033
203648,203648,Thanasis,Antetokounmpo,Thanasis Antetokounmpo,"Antetokounmpo, Thanasis",T. Antetokounmpo,1992-07-18T00:00:00,,Greece, Greece/Greece,,,0,,,Inactive,0,,,,,thanasis_antetokounmpo,2015,2015,Y,Y,Y,2014,2,51,False, Greece,Greece,Thanasis Antetokounmpo,career,3.0,0.0,0.5,0
2546,2546,Carmelo,Anthony,Carmelo Anthony,"Anthony, Carmelo",C. Anthony,1984-05-29T00:00:00,Syracuse,USA,Syracuse/USA,,,15,,,Inactive,0,,,,,carmelo_anthony,2003,2018,N,Y,Y,2003,1,3,False,Syracuse,USA,Carmelo Anthony,career,24.0,3.0,6.5,10
21,21,Greg,Anthony,Greg Anthony,"Anthony, Greg",G. Anthony,1967-11-15T00:00:00,Nevada-Las Vegas,USA,Portland; Nevada-Las Vegas/USA,6-1,180,10,50,Guard,Active,1610612749,Bucks,MIL,bucks,Milwaukee,greg_anthony,1991,2001,N,Y,Y,1991,1,12,False,Portland; Nevada-Las Vegas,USA,Greg Anthony,career,7.3,4.0,1.9,0
201202,201202,Joel,Anthony,Joel Anthony,"Anthony, Joel",J. Anthony,1982-08-09T00:00:00,Nevada-Las Vegas,Canada,UNLV/Canada,6-9,245,10,30,Center,Active,1610612759,Spurs,SAS,spurs,San Antonio,joel_anthony,2007,2016,Y,Y,Y,Undrafted,Undrafted,Undrafted,False,UNLV,Canada,Joel Anthony,career,2.2,0.2,2.8,0
203544,203544,Pero,Antic,Pero Antic,"Antic, Pero",P. Antic,1982-07-29T00:00:00,Macedonia,Macedonia,Macedonia,6-11,260,1,6,Forward-Center,Active,1610612737,Hawks,ATL,hawks,Atlanta,pero_antic,2013,2014,N,Y,Y,Undrafted,Undrafted,Undrafted,False,,,Pero Antic,career,6.3,0.9,3.5,0
1628384,1628384,OG,Anunoby,OG Anunoby,"Anunoby, OG",O. Anunoby,1997-07-17T00:00:00,Indiana,United Kingdom,Indiana/United Kingdom,6-8,232,2,3,Forward,Active,1610612761,Raptors,TOR,raptors,Toronto,og_anunoby,2017,2019,N,Y,Y,2017,1,23,False,Indiana,United Kingdom,OG Anunoby,2018-19,7.0,0.7,2.9,0.057
203951,203951,Keith,Appling,Keith Appling,"Appling, Keith",K. Appling,1992-02-13T00:00:00,Michigan State,USA,Michigan State/USA,,,0,,,Inactive,0,,,,,keith_appling,2015,2015,Y,Y,Y,Undrafted,Undrafted,Undrafted,False,Michigan State,USA,Keith Appling,career,1.2,0.2,0.2,0
2737,2737,Rafael,Araujo,Rafael Araujo,"Araujo, Rafael",R. Araujo,1980-08-12T00:00:00,Brigham Young,Brazil,Brigham Young/Brazil,6-11,270,3,55,Center,Active,1610612762,Jazz,UTA,jazz,Utah,rafael_araujo,2004,2006,N,Y,Y,2004,1,8,False,Brigham Young,Brazil,Rafael Araujo,career,2.8,0.3,2.8,0
76053,76053,Stacey,Arceneaux,Stacey Arceneaux,"Arceneaux, Stacey",S. Arceneaux,1936-02-17T00:00:00,Iowa State,USA,Iowa State/USA,6-4,210,0, ,Forward,Active,1610612737,Hawks,STL,hawks,St. Louis,HISTADD_stacey_arceneaux,1961,1961,N,Y,Y,Undrafted,Undrafted,Undrafted,False,Iowa State,USA,Stacey Arceneaux,career,7.1,0.6,4.6,0
76054,76054,Nate,Archibald,Nate Archibald,"Archibald, Nate",N. Archibald,1948-09-02T00:00:00,Texas-El Paso,USA,Arizona Western Coll. (J.C.); Texas-El Paso/USA,6-1,150,12,1,Guard,Active,1610612749,Bucks,MIL,bucks,Milwaukee,HISTADD_nate_archibald,1970,1983,N,Y,Y,1970,2,19,False,Arizona Western Coll. (J.C.); Texas-El Paso,USA,Nate Archibald,career,18.8,7.4,2.3,6
2425,2425,Robert,Archibald,Robert Archibald,"Archibald, Robert",R. Archibald,1980-03-29T00:00:00,Illinois,Scotland,Illinois ''02/Scotland,6-11,250,2,34,Forward,Active,1610612761,Raptors,TOR,raptors,Toronto,robert_archibald,2002,2003,N,Y,Y,2002,2,31,False,Illinois ''02,Scotland,Robert Archibald,career,1.2,0.4,1.6,0
1627853,1627853,Ryan,Arcidiacono,Ryan Arcidiacono,"Arcidiacono, Ryan",R. Arcidiacono,1994-03-26T00:00:00,Villanova,USA,Villanova/USA,6-3,200,2,51,Guard,Active,1610612741,Bulls,CHI,bulls,Chicago,ryan_arcidiacono,2017,2019,Y,Y,Y,Undrafted,Undrafted,Undrafted,False,Villanova,USA,Ryan Arcidiacono,2018-19,6.7,3.3,2.7,0.078
76055,76055,Jim,Ard,Jim Ard,"Ard, Jim",J. Ard,1948-09-19T00:00:00,Cincinnati,USA,Cincinnati/USA,6-9,215,3,34,Center,Active,1610612741,Bulls,CHI,bulls,Chicago,HISTADD_jim_ard,1974,1977,N,Y,Y,1970,1,6,False,Cincinnati,USA,Jim Ard,career,3.5,0.7,3.8,0
2240,2240,Gilbert,Arenas,Gilbert Arenas,"Arenas, Gilbert",G. Arenas,1982-01-06T00:00:00,Arizona,USA,Arizona/USA,6-4,215,11,10,Guard,Active,1610612763,Grizzlies,MEM,grizzlies,Memphis,gilbert_arenas,2001,2011,N,Y,Y,2001,2,30,False,Arizona,USA,Gilbert Arenas,career,20.7,5.3,3.9,3
2772,2772,Trevor,Ariza,Trevor Ariza,"Ariza, Trevor",T. Ariza,1985-06-30T00:00:00,UCLA,USA,UCLA/USA,6-8,215,15,0,Forward,Active,1610612758,Kings,SAC,kings,Sacramento,trevor_ariza,2004,2019,N,Y,Y,2004,2,43,False,UCLA,USA,Trevor Ariza,2018-19,12.5,3.7,5.4,0.085
76056,76056,Paul,Arizin,Paul Arizin,"Arizin, Paul",P. Arizin,1928-04-09T00:00:00,Villanova,USA,Villanova/USA,6-4,190,9,11,Forward,Active,1610612744,Warriors,PHW,warriors,Philadelphia,HISTADD_paul_arizin,1950,1961,N,Y,Y,1950,,,False,Villanova,USA,Paul Arizin,career,22.8,2.3,8.6,9
76057,76057,Joe,Arlauckas,Joe Arlauckas,"Arlauckas, Joe",J. Arlauckas,1965-07-20T00:00:00,Niagara,USA,Niagara/USA,6-9,230,0,53,Forward,Active,1610612758,Kings,SAC,kings,Sacramento,HISTADD_joe_arlauckas,1987,1987,N,Y,Y,1987,4,74,False,Niagara,USA,Joe Arlauckas,career,3.8,0.9,1.4,0
769,769,B.J.,Armstrong,B.J. Armstrong,"Armstrong, B.J.",B. Armstrong,1967-09-09T00:00:00,Iowa,USA,Iowa/USA,6-2,185,10,11,Guard,Active,1610612741,Bulls,CHI,bulls,Chicago,b.j._armstrong,1989,1999,N,Y,Y,1989,1,18,False,Iowa,USA,B.J. Armstrong,career,9.8,3.3,1.8,1
76061,76061,Bob,Armstrong,Bob Armstrong,"Armstrong, Bob",B. Armstrong,1933-06-17T00:00:00,Michigan State,USA,Michigan State/USA,6-8,220,0,19,Center,Active,1610612744,Warriors,PHW,warriors,Philadelphia,HISTADD_bob_armstrong,1956,1956,N,Y,Y,1955,,,False,Michigan State,USA,Bob Armstrong,career,1.5,0.2,2.1,0
2220,2220,Brandon,Armstrong,Brandon Armstrong,"Armstrong, Brandon",B. Armstrong,1980-06-16T00:00:00,Pepperdine,USA,Pepperdine ''01/USA,6-5,185,3,1,Guard,Active,1610612751,Nets,NJN,nets,New Jersey,brandon_armstrong,2001,2003,Y,Y,Y,2001,1,23,False,Pepperdine ''01,USA,Brandon Armstrong,career,2.2,0.2,0.6,0
353,353,Darrell,Armstrong,Darrell Armstrong,"Armstrong, Darrell",D. Armstrong,1968-06-22T00:00:00,Fayetteville State,USA,Fayetteville State/USA,6-1,180,14,10,Guard,Active,1610612751,Nets,NJN,nets,New Jersey,darrell_armstrong,1994,2007,N,Y,Y,Undrafted,Undrafted,Undrafted,False,Fayetteville State,USA,Darrell Armstrong,career,9.2,4.0,2.7,0
200756,200756,Hilton,Armstrong,Hilton Armstrong,"Armstrong, Hilton",H. Armstrong,1984-11-23T00:00:00,Connecticut,USA,Connecticut/USA,6-11,235,5,57,Forward-Center,Active,1610612744,Warriors,GSW,warriors,Golden State,hilton_armstrong,2006,2013,Y,Y,Y,2006,1,12,False,Connecticut,USA,Hilton Armstrong,career,3.0,0.3,2.6,0
76060,76060,Paul,Armstrong,Paul Armstrong,"Armstrong, Paul",P. Armstrong,1918-11-01T00:00:00,Indiana,USA,Indiana/USA,5-11,170,2,3,Guard,Active,1610612765,Pistons,FTW,pistons,Ft. Wayne Zollner,HISTADD_curly_armstrong,1948,1950,N,Y,Y,Undrafted,Undrafted,Undrafted,False,Indiana,USA,Paul Armstrong,career,6.8,2.3,2.3,0
76059,76059,Tate,Armstrong,Tate Armstrong,"Armstrong, Tate",T. Armstrong,1955-10-05T00:00:00,Duke,USA,Duke/USA,6-3,175,1,14,Guard,Active,1610612741,Bulls,CHI,bulls,Chicago,HISTADD_tate_armstrong,1977,1978,N,Y,Y,1977,1,13,False,Duke,USA,Tate Armstrong,career,3.8,1.1,1.0,0
76062,76062,Jesse,Arnelle,Jesse Arnelle,"Arnelle, Jesse",J. Arnelle,1933-12-30T00:00:00,Penn State,USA,Penn State/USA,6-5,220,0,15-18,Forward,Active,1610612765,Pistons,FTW,pistons,Ft. Wayne Zollner,HISTADD_jesse_arnelle,1955,1955,N,Y,Y,1955,2,13,False,Penn State,USA,Jesse Arnelle,career,4.7,0.6,5.5,0
76063,76063,Jay,Arnette,Jay Arnette,"Arnette, Jay",J. Arnette,1938-12-19T00:00:00,Texas,USA,Texas/USA,6-2,175,2,21,Guard,Active,1610612758,Royals,CIN,kings,Cincinnati,HISTADD_jay_arnette,1963,1965,N,Y,Y,1960,2,9,False,Texas,USA,Jay Arnette,career,3.7,1.2,1.0,0
76064,76064,Bob,Arnzen,Bob Arnzen,"Arnzen, Bob",B. Arnzen,1947-11-03T00:00:00,Notre Dame,USA,Notre Dame/USA,6-5,205,0,21-30,Forward,Active,1610612758,Royals,CIN,kings,Cincinnati,HISTADD_bob_arnzen,1970,1970,N,Y,Y,1969,8,103,False,Notre Dame,USA,Bob Arnzen,career,5.5,0.4,2.8,0
2306,2306,Carlos,Arroyo,Carlos Arroyo,"Arroyo, Carlos",C. Arroyo,1979-07-30T00:00:00,Florida International,Puerto Rico,Florida International/Puerto Rico,6-2,200,9,45,Guard,Active,1610612738,Celtics,BOS,celtics,Boston,carlos_arroyo,2001,2010,N,Y,Y,Undrafted,Undrafted,Undrafted,False,Florida International,Puerto Rico,Carlos Arroyo,career,6.6,3.1,1.7,0
201589,201589,Darrell,Arthur,Darrell Arthur,"Arthur, Darrell",D. Arthur,1988-03-25T00:00:00,Kansas,USA,Kansas/USA,6-9,235,9,00,Forward,Active,1610612743,Nuggets,DEN,nuggets,Denver,darrell_arthur,2008,2017,N,Y,Y,2008,1,27,False,Kansas,USA,Darrell Arthur,career,6.5,0.8,3.5,0
76065,76065,John,Arthurs,John Arthurs,"Arthurs, John",J. Arthurs,1947-08-15T00:00:00,Tulane,USA,Tulane/USA,6-4,185,0,12,Guard,Active,1610612749,Bucks,MIL,bucks,Milwaukee,HISTADD_john_arthurs,1969,1969,N,Y,Y,1969,6,73,False,Tulane,USA,John Arthurs,career,3.2,1.5,1.3,0
1628503,1628503,Jamel,Artis,Jamel Artis,"Artis, Jamel",J. Artis,1993-01-12T00:00:00,Pittsburgh,USA,Pittsburgh/USA,6-7,213,1,0,Guard,Active,1610612753,Magic,ORL,magic,Orlando,jamel_artis,2017,2017,Y,Y,Y,Undrafted,Undrafted,Undrafted,False,Pittsburgh,USA,Jamel Artis,career,5.1,1.2,2.5,0
201600,201600,Omer,Asik,Omer Asik,"Asik, Omer",O. Asik,1986-07-04T00:00:00, ,Turkey,Fenerbahce S.K./Turkey,7-0,255,8,3,Center,Active,1610612741,Bulls,CHI,bulls,Chicago,omer_asik,2010,2017,N,Y,Y,2008,2,36,False,Fenerbahce S.K.,Turkey,Omer Asik,career,5.3,0.6,7.1,0
355,355,Vincent,Askew,Vincent Askew,"Askew, Vincent",V. Askew,1966-02-28T00:00:00,Memphis,USA,Memphis/USA,,,8,,,Inactive,0,,,,,vincent_askew,1987,1997,N,Y,Y,1987,2,39,False,Memphis,USA,Vincent Askew,career,7.1,2.2,2.5,0
173,173,Keith,Askins,Keith Askins,"Askins, Keith",K. Askins,1967-12-15T00:00:00,Alabama,USA,Alabama/USA,6-8,215,8,2,Forward-Guard,Active,1610612748,Heat,MIA,heat,Miami,keith_askins,1990,1998,N,Y,Y,Undrafted,Undrafted,Undrafted,False,Alabama,USA,Keith Askins,career,3.8,0.8,2.9,0
76068,76068,Don,Asmonga,Don Asmonga,"Asmonga, Don",D. Asmonga,1928-02-15T00:00:00,Alliance,USA,California (PA); Alliance/USA,6-2,185,0,,Guard,Active,1610610024,Bullets,BAL,bullets,Baltimore,HISTADD_don_asmonga,1953,1953,N,Y,Y,Undrafted,Undrafted,Undrafted,False,California (PA); Alliance,USA,Don Asmonga,career,0.7,0.7,0.1,0
76069,76069,Richard,Atha,Richard Atha,"Atha, Richard",R. Atha,1931-09-21T00:00:00,Indiana State,USA,Indiana State/USA,6-2,190,1,7,Guard,Active,1610612765,Pistons,DET,pistons,Detroit,HISTADD_dick_atha,1955,1957,N,Y,Y,1953,,,False,Indiana State,USA,Richard Atha,career,3.2,1.2,1.5,0
1088,1088,Chucky,Atkins,Chucky Atkins,"Atkins, Chucky",C. Atkins,1974-08-14T00:00:00,South Florida,USA,South Florida/USA,5-11,185,11,17,Guard,Active,1610612765,Pistons,DET,pistons,Detroit,chucky_atkins,1999,2009,N,Y,Y,Undrafted,Undrafted,Undrafted,False,South Florida,USA,Chucky Atkins,career,9.9,3.4,1.7,0
76070,76070,Alvin,Attles,Alvin Attles,"Attles, Alvin",A. Attles,1936-11-07T00:00:00,North Carolina A&T,USA,North Carolina A&T/USA,6-1,175,10,16,Guard,Active,1610612744,Warriors,SFW,warriors,San Francisco,HISTADD_alvin_attles,1960,1970,N,Y,Y,1960,5,39,False,North Carolina A&T,USA,Alvin Attles,career,8.9,3.5,3.5,0
76071,76071,Chet,Aubuchon,Chet Aubuchon,"Aubuchon, Chet",C. Aubuchon,1916-05-08T00:00:00,Michigan State,USA,Michigan State/USA,5-10,137,0,,Guard,Active,1610610028,Falcons,DEF,falcons,Detroit,HISTADD_chet_aubuchon,1946,1946,N,Y,Y,Undrafted,Undrafted,Undrafted,False,Michigan State,USA,Chet Aubuchon,career,2.2,0.7,,0
